"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-28",,,,,"0.73",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-29",,,,,"0.40",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-06-30",,,,,"0.24",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-01",,,,,"0.58",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-02",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-05",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-06",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-07",,,,,"0.20",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-08",,,,,"0.02",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-10",,,,,"1.67",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-11",,,,,"0.08",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-12",,,,,"0.23",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-13",,,,,"0.66",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-14",,,,,"2.16",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-15",,,,,"0.05",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-16",,,,,"0.76",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-17",,,,,"0.22",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-18",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-22",,,,,"0.06",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-23",,,,,"0.62",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-24",,,,,"0.04",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-25",,,,,"0.47",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-26",,,,,"0.02",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-07-31",,,,,"0.55",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-01",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-02",,,,,"0.43",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-04",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-05",,,,,"1.37",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-06",,,,,"0.80",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-07",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-08",,,,,"0.09",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-10",,,,,"0.15",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-11",,,,,"0.58",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-12",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-13",,,,,"0.34",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-14",,,,,"0.02",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-15",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-20",,,,,"0.23",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-21",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-23",,,,,"0.59",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-24",,,,,"0.04",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-25",,,,,"0.07",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-26",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-28",,,,,"0.61",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-29",,,,,"1.22",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-30",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-08-31",,,,,"0.32",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-01",,,,,"0.73",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-02",,,,,"0.14",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-06",,,,,"0.12",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-07",,,,,"0.04",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-09",,,,,"1.23",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-10",,,,,"3.37",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-11",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-13",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-14",,,,,"0.34",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-24",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-26",,,,,"1.02",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-27",,,,,"1.48",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-29",,,,,"2.80",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-09-30",,,,,"0.24",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-02",,,,,"0.15",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-03",,,,,"0.38",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-04",,,,,"0.43",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-05",,,,,"0.15",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-06",,,,,"0.18",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-07",,,,,"0.29",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-08",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-09",,,,,"0.01",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-10",,,,,"0.52",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-11",,,,,"0.48",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-12",,,,,"0.04",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-20",,,,,"1.00",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-21",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-27",,,,,"2.54",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-28",,,,,"0.05",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-29",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-10-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-10",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-11-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-02",,,,,"0.00","T,,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-07",,,,,"0.07",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-08",,,,,"1.00",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-09",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-18",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-19",,,,,"0.02",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-30",,,,,"0.04",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2025-12-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-04",,,,,"0.46",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-12",,,,,"0.03",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-15",,,,,"0.14",",,N",,
"US1FLFL0043","PALM COAST 8.3 S, FL US","29.4504","-81.2156","9.4","2026-01-16",,,,,"0.00",",,N","0.0",",,N"
